osmid,highway,oneway,reversed,length,lanes,maxspeed,ref,name,bridge,access,junction,geometry_wkt
650834688,unclassified,False,True,1723.8634676779316,,100,,,,,,"LINESTRING (571179.0239964675 8032210.384064126, 571287.4973739702 8032270.139845484, 571301.7440692845 8032279.415798742, 571305.0187197819 8032282.236468269, 571307.8830288029 8032285.899485173, 571310.7428155708 8032291.255332396, 571332.5748472721 8032355.603490058, 571335.1656694041 8032362.796948023, 571379.0672751165 8032436.525657474, 571383.9380099674 8032446.963778536, 571387.8160141592 8032458.401238327, 571390.9863884082 8032470.538281072, 571392.0298872895 8032483.667674069, 571391.6414612436 8032493.560416676, 571385.9658691776 8032619.03715615, 571373.547524472 8032794.282482181, 571358.3459209794 8032920.645316317, 571335.7150051434 8033112.313203161, 571334.7116967202 8033148.773141042, 571344.8967984923 8033213.439669017, 571348.8100186028 8033273.050262981, 571340.8333565579 8033348.24863793, 571330.2503960687 8033409.0397846205, 571322.1499962306 8033437.968368734, 571293.1915135 8033541.422313372, 571233.0382993504 8033816.747537769)"
982450994,residential,False,True,138.31686380167952,,,,,,,,"LINESTRING (591826.7886973554 8017194.667581438, 591931.71466655 8017284.4783182945)"
982450997,residential,False,False,202.97463509777194,,,,,,,,"LINESTRING (591826.7886973554 8017194.667581438, 591961.4643455863 8017043.4143222105)"
"[982451000, 982450994]",residential,False,"[False, True]",736.9358759566516,,,,,,,,"LINESTRING (591826.7886973554 8017194.667581438, 591800.6469498576 8017171.553275898, 591768.3614841726 8017143.742875716, 591743.5197575387 8017172.339347641, 591725.6384771712 8017194.507932116, 591715.8733732542 8017217.33581148, 591688.9416875484 8017340.855806709, 591643.4656049924 8017574.169446288, 591641.432070075 8017592.413687992, 591642.5547534985 8017606.0734942155, 591649.3081316105 8017616.564719184, 591791.8129773872 8017683.1424438525)"
982450997,residential,False,True,202.97463509777194,,,,,,,,"LINESTRING (591961.4643455863 8017043.4143222105, 591826.7886973554 8017194.667581438)"
"[982451000, 982450994]",residential,False,"[False, True]",736.9358759566516,,,,,,,,"LINESTRING (591791.8129773872 8017683.1424438525, 591649.3081316105 8017616.564719184, 591642.5547534985 8017606.0734942155, 591641.432070075 8017592.413687992, 591643.4656049924 8017574.169446288, 591688.9416875484 8017340.855806709, 591715.8733732542 8017217.33581148, 591725.6384771712 8017194.507932116, 591743.5197575387 8017172.339347641, 591768.3614841726 8017143.742875716, 591800.6469498576 8017171.553275898, 591826.7886973554 8017194.667581438)"
982451000,residential,False,True,380.78378628601087,,,,,,,,"LINESTRING (591791.8129773872 8017683.1424438525, 591926.0888985236 8017751.981581669, 591951.0514299836 8017762.797190768, 591963.1379869966 8017765.329975861, 591976.4646751102 8017761.240214006, 591988.1880299839 8017744.9534433, 592000.7301692434 8017711.202578138, 592017.0579587644 8017678.396669445, 592035.4396744007 8017661.293182032, 592084.1727900112 8017629.575144786)"
982451001,residential,False,True,193.20131562075528,,,,,,,,"LINESTRING (591791.8129773872 8017683.1424438525, 591818.3578397341 8017635.761050365, 591823.9517633289 8017620.155751173, 591839.1402854188 8017499.644602506)"
113545982,secondary,False,False,4558.1301548572765,,100,D3636,,,,,"LINESTRING (592172.4321236107 8017896.411033883, 592118.5343589337 8017899.683636602, 592048.5704303957 8017907.888559205, 591962.0156582803 8017928.906214519, 591921.4529374549 8017941.2334643155, 591858.7756140201 8017965.248522023, 591722.697104866 8018028.287511344, 591532.4713179638 8018114.160192074, 591458.1668899428 8018143.5943157, 591409.0809697292 8018156.811992219, 591369.91715422 8018164.89376734, 591319.6506239483 8018170.216431008, 591256.0356747644 8018175.025378199, 590993.5125751249 8018186.827588693, 590855.2350995045 8018189.578584837, 590467.6540937638 8018206.618930991, 590310.162209474 8018216.2258719, 590268.2905751468 8018222.912609356, 590198.043238038 8018236.655609573, 590153.2130070119 8018249.562956814, 590109.2507511658 8018266.991715227, 589883.5222739609 8018357.535694836, 589837.2851788175 8018373.281285377, 589762.08384698 8018392.533368698, 589638.6027686439 8018413.996322476, 589580.3807472647 8018419.339594098, 589520.4473662102 8018421.028034862, 589464.4667377041 8018418.460569784, 589418.1382533907 8018414.145215301, 589364.4000281997 8018406.20090719, 589202.0121921999 8018368.818137094, 589111.577723098 8018350.306329468, 589031.9637499083 8018335.418751537, 588984.4946825476 8018329.425704628, 588859.4803794507 8018328.008849697, 588667.7898812434 8018348.002587009, 588564.130796717 8018363.438953478, 588458.3790877904 8018363.404633931, 588413.589220386 8018359.600075903, 588368.1035150406 8018354.149894663, 588314.1122407209 8018343.935623487, 588263.7270491818 8018327.674805987, 588217.9680630781 8018313.196713685, 588160.0075134969 8018289.3348861225, 588122.5942962165 8018269.9065408725, 588079.9783443441 8018242.888858092, 588026.2092571777 8018204.037399615, 587797.6075209983 8018033.98544658)"
113545982,secondary,False,True,349.34144961810944,,100,D3636,,,,,"LINESTRING (592172.4321236107 8017896.411033883, 592207.7332583709 8017896.013600774, 592261.8786531226 8017898.128157745, 592295.4426519679 8017902.242075924, 592319.5850201991 8017905.20505828, 592517.45484818 8017946.102524375)"
982446946,residential,False,False,291.2977787914127,,,,,,,,"LINESTRING (592172.4321236107 8017896.411033883, 592167.011587169 8017783.674895159, 592164.9088792257 8017759.84005842, 592155.8129356612 8017742.245273143, 592084.1727900112 8017629.575144786)"
982451000,residential,False,True,68.89235774683497,,,,,,,,"LINESTRING (592084.1727900112 8017629.575144786, 592140.8256744961 8017590.472924946)"
982446946,residential,False,False,110.73280915542415,,,,,,,,"LINESTRING (592084.1727900112 8017629.575144786, 592060.8726846823 8017595.958435881, 592053.6027339664 8017581.497486915, 592049.9409976024 8017568.535565104, 592048.9915750896 8017546.675934554, 592051.3238225145 8017528.972411898)"
982446946,residential,False,True,291.2977787914127,,,,,,,,"LINESTRING (592084.1727900112 8017629.575144786, 592155.8129356612 8017742.245273143, 592164.9088792257 8017759.84005842, 592167.011587169 8017783.674895159, 592172.4321236107 8017896.411033883)"
982451000,residential,False,False,380.7837862860109,,,,,,,,"LINESTRING (592084.1727900112 8017629.575144786, 592035.4396744007 8017661.293182032, 592017.0579587644 8017678.396669445, 592000.7301692434 8017711.202578138, 591988.1880299839 8017744.9534433, 591976.4646751102 8017761.240214006, 591963.1379869966 8017765.329975861, 591951.0514299836 8017762.797190768, 591926.0888985236 8017751.981581669, 591791.8129773872 8017683.1424438525)"
982446947,residential,False,False,299.91293573121897,,,,,,,,"LINESTRING (592106.4419299948 8017442.542176338, 592333.8268523794 8017637.425152492)"
982446946,residential,False,True,103.38886634466124,,,,,,,,"LINESTRING (592106.4419299948 8017442.542176338, 592083.4931573047 8017472.756755775, 592066.6590684125 8017496.87922802, 592057.138970116 8017513.155769857, 592051.3238225145 8017528.972411898)"
982446947,residential,False,True,236.01584181833968,,,,,,,,"LINESTRING (592106.4419299948 8017442.542176338, 592052.9501119539 8017394.129031306, 592007.3900774351 8017354.442056305, 591931.71466655 8017284.4783182945)"
982450994,residential,False,False,138.31686380167952,,,,,,,,"LINESTRING (591931.71466655 8017284.4783182945, 591826.7886973554 8017194.667581438)"
982451005,residential,False,True,74.45375664709782,,,,,,,,"LINESTRING (591931.71466655 8017284.4783182945, 591980.9071571231 8017228.814092962)"
982446947,residential,False,False,236.01584181833968,,,,,,,,"LINESTRING (591931.71466655 8017284.4783182945, 592007.3900774351 8017354.442056305, 592052.9501119539 8017394.129031306, 592106.4419299948 8017442.542176338)"
982446948,residential,False,False,245.08780805960714,,,,,,,,"LINESTRING (591931.71466655 8017284.4783182945, 591865.3319400526 8017356.111598777, 591862.2377601614 8017360.352776657, 591860.6601648731 8017365.01841308, 591859.5163019225 8017369.571379774, 591839.1402854188 8017499.644602506)"
982446947,residential,False,False,267.19523799908893,,,,,,,,"LINESTRING (592333.8268523794 8017637.425152492, 592534.6566477921 8017813.0447894465)"
982446947,residential,False,True,299.91293573121897,,,,,,,,"LINESTRING (592333.8268523794 8017637.425152492, 592106.4419299948 8017442.542176338)"
982451005,residential,False,False,78.04857064563343,,,,,,,,"LINESTRING (592333.8268523794 8017637.425152492, 592385.6556219733 8017579.302249213)"
982451005,residential,False,True,42.202421390313894,,,,,,,,"LINESTRING (592333.8268523794 8017637.425152492, 592305.523223378 8017668.605581471)"
982446947,residential,False,True,267.19523799908893,,,,,,,,"LINESTRING (592534.6566477921 8017813.0447894465, 592333.8268523794 8017637.425152492)"
982446947,residential,False,False,140.79051644362747,,,,,,,,"LINESTRING (592534.6566477921 8017813.0447894465, 592543.9958372104 8017823.711697564, 592545.5033587719 8017835.732081033, 592542.9210801037 8017847.472912667, 592517.45484818 8017946.102524375)"
998381032,residential,False,True,144.20743427523024,,,,,,,,"LINESTRING (592534.6566477921 8017813.0447894465, 592503.5482329055 8017819.829673383, 592496.594730293 8017827.751515702, 592486.1698980958 8017834.018852844, 592467.5441900294 8017832.933351804, 592398.0129998777 8017818.144814759)"
982446948,residential,False,True,245.08780805960714,,,,,,,,"LINESTRING (591839.1402854188 8017499.644602506, 591859.5163019225 8017369.571379774, 591860.6601648731 8017365.01841308, 591862.2377601614 8017360.352776657, 591865.3319400526 8017356.111598777, 591931.71466655 8017284.4783182945)"
982446949,residential,False,False,213.99263542378833,,,,,,,,"LINESTRING (591839.1402854188 8017499.644602506, 591948.5869422118 8017513.750963566, 592051.3238225145 8017528.972411898)"
982451001,residential,False,False,193.20131562075525,,,,,,,,"LINESTRING (591839.1402854188 8017499.644602506, 591823.9517633289 8017620.155751173, 591818.3578397341 8017635.761050365, 591791.8129773872 8017683.1424438525)"
982446946,residential,False,False,103.38886634466122,,,,,,,,"LINESTRING (592051.3238225145 8017528.972411898, 592057.138970116 8017513.155769857, 592066.6590684125 8017496.87922802, 592083.4931573047 8017472.756755775, 592106.4419299948 8017442.542176338)"
982446946,residential,False,True,110.73280915542415,,,,,,,,"LINESTRING (592051.3238225145 8017528.972411898, 592048.9915750896 8017546.675934554, 592049.9409976024 8017568.535565104, 592053.6027339664 8017581.497486915, 592060.8726846823 8017595.958435881, 592084.1727900112 8017629.575144786)"
982446949,residential,False,True,213.99263542378833,,,,,,,,"LINESTRING (592051.3238225145 8017528.972411898, 591948.5869422118 8017513.750963566, 591839.1402854188 8017499.644602506)"
982451005,residential,False,False,74.45375664709782,,,,,,,,"LINESTRING (591980.9071571231 8017228.814092962, 591931.71466655 8017284.4783182945)"
982451005,residential,False,True,758.0161224191894,,,,,,,,"LINESTRING (591980.9071571231 8017228.814092962, 592017.9250663766 8017185.776204964, 592026.2467073051 8017182.794107803, 592038.7299680089 8017181.894886235, 592148.4629970784 8017187.357102838, 592197.8998179811 8017227.114135584, 592459.0283950227 8017458.09718032, 592468.0838036861 8017467.0172067825, 592470.5384776499 8017477.749633596, 592466.9771744569 8017488.510283112, 592385.6556219733 8017579.302249213)"
"[998382225, 1001052774]",residential,False,False,536.2158957996694,,,,,,,,"LINESTRING (591980.9071571231 8017228.814092962, 592230.5065458348 8017445.635549306, 592385.6556219733 8017579.302249213)"
982451005,residential,False,True,78.04857064563343,,,,,,,,"LINESTRING (592385.6556219733 8017579.302249213, 592333.8268523794 8017637.425152492)"
982451005,residential,False,False,758.0161224191893,,,,,,,,"LINESTRING (592385.6556219733 8017579.302249213, 592466.9771744569 8017488.510283112, 592470.5384776499 8017477.749633596, 592468.0838036861 8017467.0172067825, 592459.0283950227 8017458.09718032, 592197.8998179811 8017227.114135584, 592148.4629970784 8017187.357102838, 592038.7299680089 8017181.894886235, 592026.2467073051 8017182.794107803, 592017.9250663766 8017185.776204964, 591980.9071571231 8017228.814092962)"
"[998382225, 1001052774]",residential,False,True,536.2158957996694,,,,,,,,"LINESTRING (592385.6556219733 8017579.302249213, 592230.5065458348 8017445.635549306, 591980.9071571231 8017228.814092962)"
982451006,residential,False,False,441.64788179152714,,,,,,,,"LINESTRING (592385.6556219733 8017579.302249213, 592466.4656445833 8017648.155924607, 592640.3228041374 8017808.775425748, 592655.0085509509 8017823.433690218, 592664.3797605488 8017829.630205287, 592676.3991761962 8017831.366207894, 592730.288409703 8017826.321734492)"
982451006,residential,False,True,441.64788179152714,,,,,,,,"LINESTRING (592730.288409703 8017826.321734492, 592676.3991761962 8017831.366207894, 592664.3797605488 8017829.630205287, 592655.0085509509 8017823.433690218, 592640.3228041374 8017808.775425748, 592466.4656445833 8017648.155924607, 592385.6556219733 8017579.302249213)"
113545982,secondary,False,True,13515.620242907346,,100,D3636,,,,,"LINESTRING (583474.1557208055 8006008.770065205, 583591.7619723225 8006205.552258769, 583622.3476058823 8006261.132520497, 583680.949031557 8006310.784132778, 583776.3055618149 8006348.5056094695, 583908.1710527493 8006398.374280166, 583932.9243013479 8006416.668873526, 583950.2098092504 8006448.627157708, 583960.0414370047 8006502.425912628, 583957.5022090303 8006557.085394169, 583952.8924977724 8006592.987996215, 583946.0303537092 8006634.377275072, 583902.9371803543 8006894.239415125, 583830.2006642773 8007440.925548117, 583768.375446211 8007856.624794568, 583712.9880084228 8008186.5005151555, 583684.2527596565 8008371.7685148725, 583669.1513841131 8008559.246527582, 583670.4084130443 8009387.786310479, 583671.958194965 8009751.3205284, 583677.3374955711 8009947.750778781, 583709.7096352804 8010080.831357097, 583776.4424414982 8010279.257059334, 583822.2307352215 8010360.353742082, 583897.6734107473 8010470.67821127, 584132.9165878034 8010760.971319195, 584219.8103128549 8010891.571402838, 584325.3013491813 8011119.194867015, 584542.2796076805 8011913.170428107, 584667.1943188141 8012429.784207048, 584821.8431078363 8012989.188826865, 584849.4798684828 8013074.887128063, 584890.7644429733 8013165.051930749, 584941.1453348596 8013255.166304635, 585260.9541146731 8013649.012419283, 585749.7932388859 8014238.626434029, 585944.041955391 8014490.7396227885, 586063.0814173962 8014691.231416589, 586182.3210352793 8014936.898775173, 586401.1717939543 8015613.540441411, 586571.8674013293 8016191.030853307, 586615.6117258436 8016319.587119959, 586663.7410678354 8016411.986777146, 586995.1084399025 8016828.406074366, 587049.9815598611 8016902.70648559, 587098.1442512547 8017001.887695475, 587137.3200288966 8017123.691556392, 587176.6955273094 8017292.9398173075, 587199.9140970102 8017403.517104109, 587273.2350002349 8017536.477735065, 587332.7348244662 8017628.82559134, 587430.9426466549 8017739.081339854, 587797.6075209983 8018033.98544658)"
1221515433,residential,False,True,50.27373107664721,,,,,,,,"LINESTRING (603179.3029079667 8020157.034227323, 603188.5770663514 8020157.959478365, 603190.9923208794 8020157.946852425, 603193.192703093 8020157.359963726, 603222.2540122699 8020135.708504561)"
982451000,residential,False,False,68.89235774683497,,,,,,,,"LINESTRING (592140.8256744961 8017590.472924946, 592084.1727900112 8017629.575144786)"
998381033,residential,False,False,301.9162004631908,,,,,,,,"LINESTRING (592140.8256744961 8017590.472924946, 592119.769738155 8017558.859587219, 592124.5442575015 8017535.689686703, 592132.8385627143 8017524.563977854, 592145.5483127896 8017529.019010168, 592222.8989858842 8017598.9962873515, 592305.523223378 8017668.605581471)"
998381033,residential,False,True,168.107658888405,,,,,,,,"LINESTRING (592140.8256744961 8017590.472924946, 592190.3922721585 8017669.100091416, 592232.887802796 8017730.454863878)"
998381033,residential,False,False,45.13328481655466,,,,,,,,"LINESTRING (592278.0096569117 8017732.8218022995, 592232.887802796 8017730.454863878)"
998381033,residential,False,True,53.31676930867197,,,,,,,,"LINESTRING (592278.0096569117 8017732.8218022995, 592331.2910819442 8017736.002413695)"
